Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
VCT 2025: EMEA Stage 2,Group Stage,Week 2,KOI,FNATIC,0.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
VCT 2025: EMEA Stage 2,Group Stage,Week 3,FUT Esports,GIANTX,100.0,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,0.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,1
VCT 2025: EMEA Stage 2,Group Stage,Week 3,Gentle Mates,BBL Esports,0.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,100.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Stage 2,Group Stage,Week 3,Team Liquid,Apeks,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,0.0,0.8686147186147186,120.53246753246754,182.87445887445887,4.991341991341991,0.11186147186147186,1
VCT 2025: EMEA Stage 2,Group Stage,Week 3,KOI,Karmine Corp,0.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,100.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,0
VCT 2025: EMEA Stage 2,Group Stage,Week 3,Natus Vincere,FNATIC,0.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
VCT 2025: EMEA Stage 2,Group Stage,Week 3,Team Vitality,Team Heretics,25.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,75.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2025: EMEA Stage 2,Group Stage,Week 4,FUT Esports,Team Heretics,33.33333333333333,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,66.66666666666667,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2025: EMEA Stage 2,Group Stage,Week 4,KOI,Apeks,100.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,0.0,0.0,0.8686147186147186,120.53246753246754,182.87445887445887,4.991341991341991,0.11186147186147186,1
VCT 2025: EMEA Stage 2,Group Stage,Week 4,Gentle Mates,GIANTX,50.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,50.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,0
VCT 2025: EMEA Stage 2,Group Stage,Week 4,Natus Vincere,Karmine Corp,75.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,25.0,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,1
VCT 2025: EMEA Stage 2,Group Stage,Week 4,Team Vitality,BBL Esports,0.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,100.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Stage 2,Group Stage,Week 4,Team Liquid,FNATIC,33.33333333333334,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,66.66666666666666,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
VCT 2025: EMEA Stage 2,Group Stage,Week 5,KOI,Natus Vincere,0.0,16.666666666666664,1.0485280898876406,126.25730337078652,191.36404494382023,5.087640449438203,0.10602247191011235,100.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,0
VCT 2025: EMEA Stage 2,Group Stage,Week 5,Apeks,FNATIC,0.0,0.0,0.8686147186147186,120.53246753246754,182.87445887445887,4.991341991341991,0.11186147186147186,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
VCT 2025: EMEA Stage 2,Group Stage,Week 5,GIANTX,Team Heretics,25.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,75.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,0
VCT 2025: EMEA Stage 2,Group Stage,Week 5,Gentle Mates,Team Vitality,0.0,40.0,0.9758912597017136,124.71059782608695,189.7554347826087,4.985054347826087,0.5944701086956521,100.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,0
VCT 2025: EMEA Stage 2,Group Stage,Week 5,FUT Esports,BBL Esports,0.0,40.0,1.050085562550798,129.9902755267423,199.88181327576902,5.613354873451804,0.23861156131820638,100.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Stage 2,Group Stage,Week 5,Team Liquid,Karmine Corp,66.66666666666667,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,33.33333333333333,40.0,1.0230733583048113,126.32730732635585,192.2150333016175,5.586108468125595,0.21767840152235965,0
VCT 2025: EMEA Stage 2,Playoffs,Upper Round 1,FNATIC,BBL Esports,25.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,75.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Stage 2,Playoffs,Upper Round 1,GIANTX,Natus Vincere,50.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,50.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,1
VCT 2025: EMEA Stage 2,Playoffs,Upper Semifinals,Team Heretics,BBL Esports,60.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,40.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,0
VCT 2025: EMEA Stage 2,Playoffs,Upper Semifinals,Team Liquid,GIANTX,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,1
VCT 2025: EMEA Stage 2,Playoffs,Lower Round 1,Natus Vincere,Team Vitality,100.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,0.0,47.368421052631575,1.134357674696951,131.09086370444334,202.12131802296554,5.4857713429855215,0.3386320519221168,1
VCT 2025: EMEA Stage 2,Playoffs,Lower Round 2,GIANTX,FNATIC,66.66666666666667,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,33.33333333333333,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
VCT 2025: EMEA Stage 2,Playoffs,Lower Round 2,Team Heretics,Natus Vincere,40.0,63.46153846153846,1.1450188263533216,131.86393952867942,202.49399733214761,5.7480035492457855,0.3719697643397065,60.0,46.42857142857143,1.0653642122650384,130.95567375886526,196.8983451536643,5.632387706855792,0.16748226950354608,0
VCT 2025: EMEA Stage 2,Playoffs,Upper Final,BBL Esports,Team Liquid,0.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
VCT 2025: EMEA Stage 2,Playoffs,Lower Final,BBL Esports,GIANTX,25.0,61.76470588235294,1.041038731531762,129.81342872867364,198.12177729018103,5.503289473684211,0.27581177765547604,75.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,0
VCT 2025: EMEA Stage 2,Playoffs,Grand Final,Team Liquid,GIANTX,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0.0,45.16129032258064,0.9588739738848653,124.98671497584542,188.33816425120773,5.4601449275362315,0.28856280193236716,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,BOOM Esports,TALON,0.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,100.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Nongshim RedForce,Team Secret,100.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,T1,Paper Rex,33.33333333333334,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,66.66666666666666,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,DRX,Gen.G,66.66666666666666,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,33.33333333333334,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Rex Regum Qeon,Global Esports,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,50.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,ZETA DIVISION,DetonatioN FocusMe,50.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,50.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,DRX,Nongshim RedForce,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,BOOM Esports,T1,0.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Global Esports,Team Secret,33.33333333333333,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,66.66666666666667,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,0
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Paper Rex,DetonatioN FocusMe,75.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,25.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,TALON,ZETA DIVISION,50.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,50.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2025: Pacific Stage 2,Group Stage,Week 1,Rex Regum Qeon,Gen.G,50.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Gen.G,Global Esports,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,TALON,DetonatioN FocusMe,0.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,100.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2025: Pacific Stage 2,Group Stage,Week 2,T1,ZETA DIVISION,100.0,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,Rex Regum Qeon,Nongshim RedForce,25.0,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,75.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,DRX,Team Secret,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2025: Pacific Stage 2,Group Stage,Week 2,BOOM Esports,Paper Rex,33.33333333333333,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,66.66666666666667,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Gen.G,Team Secret,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
VCT 2025: Pacific Stage 2,Group Stage,Week 3,TALON,T1,66.66666666666667,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,33.33333333333333,56.86274509803921,1.1628582610716542,132.25409491810163,204.56236875262493,5.75472490550189,0.25318353632927343,1
VCT 2025: Pacific Stage 2,Group Stage,Week 3,BOOM Esports,DetonatioN FocusMe,50.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,50.0,40.74074074074074,1.0071642967419159,126.96184560780834,195.3522626441881,4.902395740905058,0.34059449866903285,0
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Rex Regum Qeon,DRX,66.66666666666667,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,33.33333333333333,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Nongshim RedForce,Global Esports,50.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,50.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2025: Pacific Stage 2,Group Stage,Week 3,Paper Rex,ZETA DIVISION,33.33333333333333,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,66.66666666666667,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,0
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Gen.G,Nongshim RedForce,50.0,52.77777777777778,1.1327990074817906,133.20364993778514,204.4081294068851,6.48486105350477,0.21197013687266694,50.0,64.51612903225806,1.0786964051536374,127.04081632653062,196.0,5.8311688311688314,0.7038589981447124,0
VCT 2025: Pacific Stage 2,Group Stage,Week 4,TALON,Paper Rex,0.0,47.61904761904761,1.0075272727272726,128.13636363636363,195.1981818181818,5.3090909090909095,0.10208181818181819,100.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0
VCT 2025: Pacific Stage 2,Group Stage,Week 4,DRX,Global Esports,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0.0,37.03703703703704,1.0891491382188572,130.152466367713,199.26905829596413,5.7450352338244715,0.3713260730301089,1
VCT 2025: Pacific Stage 2,Group Stage,Week 4,BOOM Esports,ZETA DIVISION,0.0,31.25,1.1392617046818727,130.54801920768307,204.71308523409363,5.714285714285714,0.09498199279711886,100.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,0
VCT 2025: Pacific Stage 2,Group Stage,Week 4,Rex Regum Qeon,Team Secret,66.66666666666666,50.0,1.1095380035930928,129.50312825860271,199.68196037539104,5.570385818561001,0.3121324296141814,33.33333333333334,33.33333333333333,1.0125466684234574,129.57250341997263,196.07592339261285,5.935020519835842,0.2859986320109439,1
